"Time (s)","w","x","y","z"
2.628469683E1,5.688851896E-1,-9.054451436E-2,7.742192596E-2,-8.137426972E-1
2.629471959E1,5.688665619E-1,-9.049510211E-2,7.741358876E-2,-8.137620091E-1
2.630477995E1,5.688258501E-1,-9.045514464E-2,7.740417868E-2,-8.137958050E-1
2.631501172E1,5.687985001E-1,-9.041827172E-2,7.739318907E-2,-8.138200641E-1
2.632510100E1,5.687629130E-1,-9.037923068E-2,7.737690955E-2,-8.138508201E-1
2.633511584E1,5.687402746E-1,-9.036837518E-2,7.736728340E-2,-8.138687611E-1
2.634517490E1,5.687220797E-1,-9.037618339E-2,7.735773176E-2,-8.138815165E-1
2.635518594E1,5.686860231E-1,-9.039603919E-2,7.735189795E-2,-8.139050603E-1
2.636525771E1,5.686601661E-1,-9.041769058E-2,7.733229548E-2,-8.139225841E-1
2.637524324E1,5.686383668E-1,-9.043022245E-2,7.731921971E-2,-8.139376640E-1
2.638529339E1,5.686284494E-1,-9.042551368E-2,7.731232792E-2,-8.139457703E-1
2.639531834E1,5.685994724E-1,-9.042719007E-2,7.731954008E-2,-8.139651418E-1
2.640520797E1,5.685629398E-1,-9.039879590E-2,7.734717429E-2,-8.139911890E-1
2.641536751E1,5.685282464E-1,-9.040261060E-2,7.736563683E-2,-8.140132427E-1
2.642546594E1,5.684910224E-1,-9.038601071E-2,7.739766687E-2,-8.140380383E-1
2.643546782E1,5.684600301E-1,-9.038370103E-2,7.741986215E-2,-8.140578270E-1
2.644556183E1,5.684245979E-1,-9.040052444E-2,7.740967721E-2,-8.140816689E-1
2.645553547E1,5.683900049E-1,-9.040393680E-2,7.738953084E-2,-8.141073585E-1
2.646545766E1,5.683617555E-1,-9.037313610E-2,7.738718390E-2,-8.141307235E-1
2.647678459E1,5.683210063E-1,-9.035961330E-2,7.737867534E-2,-8.141614795E-1
2.648876516E1,5.682833099E-1,-9.036947787E-2,7.738625258E-2,-8.141859770E-1
2.649919995E1,5.682510964E-1,-9.039194137E-2,7.738523185E-2,-8.142060637E-1
2.650899214E1,5.682250639E-1,-9.040924907E-2,7.736865431E-2,-8.142238855E-1
2.651927975E1,5.682023683E-1,-9.043955803E-2,7.736253738E-2,-8.142369390E-1
2.652967422E1,5.681782474E-1,-9.047894180E-2,7.736942917E-2,-8.142487407E-1
2.653917620E1,5.681424336E-1,-9.052260965E-2,7.739879936E-2,-8.142660856E-1
2.654902136E1,5.681178898E-1,-9.052587301E-2,7.744344324E-2,-8.142786026E-1
2.655925605E1,5.680839853E-1,-9.054570645E-2,7.745713741E-2,-8.142987490E-1
2.656896240E1,5.680238298E-1,-9.038644284E-2,7.752407342E-2,-8.143520355E-1
2.657890844E1,5.679551337E-1,-9.015268832E-2,7.754568756E-2,-8.144237995E-1
2.659001074E1,5.679382587E-1,-9.002021700E-2,7.747257501E-2,-8.144571781E-1
2.659945735E1,5.679208362E-1,-8.995440602E-2,7.744989544E-2,-8.144787550E-1
2.660907396E1,5.678922307E-1,-8.996778727E-2,7.745543122E-2,-8.144966960E-1
2.661944527E1,5.678787311E-1,-9.011998773E-2,7.738370448E-2,-8.144960999E-1
2.662908855E1,5.678915563E-1,-9.030070156E-2,7.724630088E-2,-8.144801855E-1
2.663954792E1,5.679170291E-1,-9.043261409E-2,7.707609236E-2,-8.144639134E-1
2.664987850E1,5.679472383E-1,-9.048984945E-2,7.688497007E-2,-8.144545555E-1
2.665960308E1,5.679619468E-1,-9.048151970E-2,7.674558461E-2,-8.144583702E-1
2.666918225E1,5.679525098E-1,-9.044695646E-2,7.669484615E-2,-8.144735694E-1
2.667973443E1,5.679203241E-1,-9.039917588E-2,7.672365755E-2,-8.144986033E-1
2.668997855E1,5.678720320E-1,-9.034433961E-2,7.677613944E-2,-8.145334125E-1
2.669982209E1,5.678182390E-1,-9.027689695E-2,7.683720440E-2,-8.145726323E-1
2.670967594E1,5.677715098E-1,-9.018390626E-2,7.691001147E-2,-8.146086335E-1
2.671988907E1,5.677153586E-1,-9.011686593E-2,7.699016482E-2,-8.146476150E-1
2.673010667E1,5.676676229E-1,-9.008281678E-2,7.707353681E-2,-8.146767616E-1
2.673995615E1,5.676380888E-1,-9.008085728E-2,7.716099173E-2,-8.146892786E-1
2.675021422E1,5.676202330E-1,-9.006430954E-2,7.722038776E-2,-8.146979213E-1
2.676006198E1,5.676037654E-1,-9.003131837E-2,7.726544142E-2,-8.147087693E-1
2.677097652E1,5.675826067E-1,-8.999440074E-2,7.731302828E-2,-8.147230744E-1
2.678012818E1,5.675515535E-1,-8.997908980E-2,7.737098634E-2,-8.147408962E-1
2.679088771E1,5.675188673E-1,-8.998586237E-2,7.741330564E-2,-8.147588968E-1
2.680036620E1,5.674811407E-1,-9.000042081E-2,7.745650411E-2,-8.147794604E-1
2.681127485E1,5.674351437E-1,-9.001280367E-2,7.749442756E-2,-8.148065209E-1
2.682039558E1,5.674005482E-1,-9.002393484E-2,7.751420140E-2,-8.148275018E-1
2.683128214E1,5.673576448E-1,-9.005931765E-2,7.752961665E-2,-8.148519993E-1
2.684032282E1,5.673059602E-1,-9.011024237E-2,7.754669338E-2,-8.148807287E-1
2.684671839E1,5.672577719E-1,-9.016677737E-2,7.757292688E-2,-8.149055243E-1
2.685709365E1,5.672129448E-1,-9.021424502E-2,7.760570198E-2,-8.149283528E-1
2.686719089E1,5.671740515E-1,-9.022314101E-2,7.765927911E-2,-8.149493337E-1
2.687718876E1,5.671347656E-1,-9.020386636E-2,7.771585882E-2,-8.149734139E-1
2.688726074E1,5.671025469E-1,-9.021963924E-2,7.779073715E-2,-8.149869442E-1
2.689727162E1,5.670587023E-1,-9.026609361E-2,7.788904756E-2,-8.150029182E-1
2.690731469E1,5.670263829E-1,-9.035683423E-2,7.796981186E-2,-8.150076270E-1
2.691733756E1,5.669943038E-1,-9.042514861E-2,7.800800353E-2,-8.150187135E-1
2.692719771E1,5.669686212E-1,-9.041856229E-2,7.806341350E-2,-8.150320053E-1
2.693741334E1,5.669446472E-1,-9.040644020E-2,7.806114107E-2,-8.150502443E-1
2.694728876E1,5.669324444E-1,-9.040478617E-2,7.803903520E-2,-8.150610328E-1
2.695751646E1,5.669225877E-1,-9.040745348E-2,7.803346962E-2,-8.150681257E-1
2.696732313E1,5.669025091E-1,-9.038621932E-2,7.803770900E-2,-8.150840402E-1
2.697760964E1,5.668894037E-1,-9.034381062E-2,7.805065811E-2,-8.150966167E-1
2.698743047E1,5.668700334E-1,-9.031821787E-2,7.808774710E-2,-8.151093721E-1
2.699766995E1,5.668721436E-1,-9.034593403E-2,7.812061906E-2,-8.151016831E-1
2.700754199E1,5.668793765E-1,-9.040836245E-2,7.814889401E-2,-8.150870204E-1
2.701776271E1,5.668858136E-1,-9.047048539E-2,7.821988314E-2,-8.150688410E-1
2.702761079E1,5.668996846E-1,-9.055151045E-2,7.826780528E-2,-8.150455952E-1
2.703778928E1,5.669155288E-1,-9.061779827E-2,7.833264023E-2,-8.150209785E-1
2.704770370E1,5.669354951E-1,-9.066022187E-2,7.840134203E-2,-8.149957657E-1
2.705788240E1,5.669588085E-1,-9.068623185E-2,7.847525924E-2,-8.149695396E-1
2.706777699E1,5.669778914E-1,-9.071699530E-2,7.854568213E-2,-8.149460554E-1
2.707810152E1,5.669988536E-1,-9.073869139E-2,7.860304415E-2,-8.149235249E-1
2.708784844E1,5.670100842E-1,-9.075252712E-2,7.866546512E-2,-8.149081469E-1
2.709805688E1,5.670192389E-1,-9.078849107E-2,7.871232927E-2,-8.148932457E-1
2.710791391E1,5.670250254E-1,-9.084088355E-2,7.875396311E-2,-8.148793578E-1
2.711811136E1,5.670366948E-1,-9.088815749E-2,7.878006250E-2,-8.148634434E-1
2.712804865E1,5.670549324E-1,-9.094937146E-2,7.879022509E-2,-8.148429394E-1
2.713821131E1,5.670729007E-1,-9.101059288E-2,7.880041003E-2,-8.148226142E-1
2.714820094E1,5.670847615E-1,-9.105280787E-2,7.882960886E-2,-8.148068190E-1
2.715831891E1,5.671009339E-1,-9.108494967E-2,7.885356247E-2,-8.147896528E-1
2.716829678E1,5.671336832E-1,-9.112144262E-2,7.888811082E-2,-8.147594333E-1
2.717838115E1,5.671493424E-1,-9.113453329E-2,7.891245931E-2,-8.147447109E-1
2.718846146E1,5.671795155E-1,-9.113293141E-2,7.892821729E-2,-8.147223592E-1
2.719847896E1,5.672059582E-1,-9.114043415E-2,7.893748581E-2,-8.147022128E-1
2.720845454E1,5.672181494E-1,-9.116262197E-2,7.895529270E-2,-8.146895170E-1
2.721853318E1,5.672235372E-1,-9.118126333E-2,7.899468392E-2,-8.146798611E-1
2.722855355E1,5.672424023E-1,-9.120734036E-2,7.902950048E-2,-8.146604300E-1
2.723857928E1,5.672668795E-1,-9.124165028E-2,7.905873656E-2,-8.146367073E-1
2.724858271E1,5.673043639E-1,-9.128941596E-2,7.909206301E-2,-8.146020174E-1
2.725869631E1,5.673398221E-1,-9.134893864E-2,7.910417765E-2,-8.145694733E-1
2.726872902E1,5.673659905E-1,-9.140061587E-2,7.912132889E-2,-8.145437837E-1
2.727871271E1,5.673893239E-1,-9.145536274E-2,7.912330329E-2,-8.145211935E-1
2.728878183E1,5.674205048E-1,-9.148152918E-2,7.913267612E-2,-8.144956231E-1
2.729883188E1,5.674395248E-1,-9.151726961E-2,7.917519659E-2,-8.144742250E-1
2.730870422E1,5.674700809E-1,-9.159495682E-2,7.919377834E-2,-8.144423962E-1
2.731890162E1,5.674921302E-1,-9.167782962E-2,7.920836657E-2,-8.144162893E-1
2.732894178E1,5.675198130E-1,-9.174250066E-2,7.921644300E-2,-8.143889308E-1
2.733898396E1,5.675320845E-1,-9.179376811E-2,7.920087874E-2,-8.143761158E-1
2.734888928E1,5.675473702E-1,-9.180516750E-2,7.919396460E-2,-8.143648505E-1
2.735907261E1,5.675646825E-1,-9.178274870E-2,7.920436561E-2,-8.143543005E-1
2.736877027E1,5.675758013E-1,-9.176249802E-2,7.922597975E-2,-8.143467307E-1
2.737914063E1,5.675962132E-1,-9.175308049E-2,7.924687862E-2,-8.143315315E-1
2.738891813E1,5.676140976E-1,-9.178786725E-2,7.925611734E-2,-8.143142462E-1
2.739920990E1,5.676285164E-1,-9.183174372E-2,7.925879955E-2,-8.142989874E-1
2.740902792E1,5.676575019E-1,-9.186998755E-2,7.928550988E-2,-8.142718673E-1
2.741931376E1,5.676748296E-1,-9.190342575E-2,7.930205017E-2,-8.142544031E-1
2.742910313E1,5.676980031E-1,-9.196551144E-2,7.930531353E-2,-8.142309189E-1
2.743937688E1,5.677175605E-1,-9.202377498E-2,7.931068540E-2,-8.142101765E-1
2.744914678E1,5.677177172E-1,-9.197098017E-2,7.934815437E-2,-8.142123818E-1
2.745947370E1,5.677121269E-1,-9.177479148E-2,7.938227057E-2,-8.142350912E-1
2.746931917E1,5.677316800E-1,-9.162082523E-2,7.932305336E-2,-8.142445683E-1
2.747953725E1,5.677507032E-1,-9.156098217E-2,7.928413153E-2,-8.142418265E-1
2.748982724E1,5.677687341E-1,-9.161747992E-2,7.925868779E-2,-8.142253757E-1
2.749958058E1,5.677977664E-1,-9.178651869E-2,7.922802120E-2,-8.141890764E-1
2.750991542E1,5.678380322E-1,-9.203694761E-2,7.911250740E-2,-8.141439557E-1
2.751965818E1,5.679049496E-1,-9.224072844E-2,7.896021754E-2,-8.140890002E-1
2.752943094E1,5.679759838E-1,-9.236119688E-2,7.879498601E-2,-8.140417933E-1
2.753973511E1,5.680274736E-1,-9.236466140E-2,7.863326371E-2,-8.140211105E-1
2.754983672E1,5.680833057E-1,-9.231699258E-2,7.854006439E-2,-8.139965534E-1
2.755949990E1,5.681207831E-1,-9.223800898E-2,7.851991802E-2,-8.139812946E-1
2.756958511E1,5.681449835E-1,-9.217536449E-2,7.853948325E-2,-8.139696121E-1
2.757997021E1,5.681607950E-1,-9.212825447E-2,7.856068015E-2,-8.139618635E-1
2.759054183E1,5.681707027E-1,-9.209026396E-2,7.855580002E-2,-8.139597178E-1
2.759999594E1,5.681903833E-1,-9.204538912E-2,7.854324579E-2,-8.139522672E-1
2.761049271E1,5.682055243E-1,-9.201565385E-2,7.853279263E-2,-8.139460683E-1
2.762009141E1,5.682312773E-1,-9.199241549E-2,7.854418457E-2,-8.139296174E-1
2.763052350E1,5.682602066E-1,-9.198956192E-2,7.856737822E-2,-8.139075041E-1
2.764015167E1,5.682984260E-1,-9.197548032E-2,7.858589292E-2,-8.138806224E-1
2.764964745E1,5.683340574E-1,-9.195010364E-2,7.862518728E-2,-8.138548136E-1
2.766021672E1,5.683781271E-1,-9.192390740E-2,7.866546512E-2,-8.138231039E-1
2.766968448E1,5.684055228E-1,-9.191104770E-2,7.870205492E-2,-8.138018847E-1
2.768029678E1,5.684184715E-1,-9.189383686E-2,7.874757051E-2,-8.137903810E-1
2.769059469E1,5.684318210E-1,-9.188094735E-2,7.879004627E-2,-8.137784004E-1
2.770040448E1,5.684403725E-1,-9.187586606E-2,7.883337885E-2,-8.137688041E-1
2.771065933E1,5.684477659E-1,-9.188981354E-2,7.885671407E-2,-8.137598038E-1
2.772048870E1,5.684542307E-1,-9.190681577E-2,7.888440043E-2,-8.137506843E-1
2.773074271E1,5.684777602E-1,-9.193511307E-2,7.888538390E-2,-8.137309551E-1
2.774055344E1,5.684856097E-1,-9.195773304E-2,7.890266925E-2,-8.137212396E-1
2.775076777E1,5.685029149E-1,-9.196913242E-2,7.891529799E-2,-8.137066364E-1
2.776064844E1,5.685129890E-1,-9.192853421E-2,7.894472033E-2,-8.137013316E-1
2.777120532E1,5.685331143E-1,-9.187103808E-2,7.899940014E-2,-8.136884570E-1
2.778070152E1,5.685159898E-1,-9.181037545E-2,7.910652459E-2,-8.136968613E-1
2.779129751E1,5.685044898E-1,-9.182510525E-2,7.917388529E-2,-8.136966825E-1
2.780076834E1,5.685187109E-1,-9.188408405E-2,7.921773195E-2,-8.136758208E-1
2.781162178E1,5.685308009E-1,-9.192101657E-2,7.923810929E-2,-8.136612177E-1
2.782087448E1,5.685533325E-1,-9.188477695E-2,7.923904806E-2,-8.136494756E-1
2.783165162E1,5.685785264E-1,-9.181132913E-2,7.921440154E-2,-8.136425614E-1
2.784090870E1,5.686102509E-1,-9.176384658E-2,7.921067625E-2,-8.136261106E-1
2.785158985E1,5.686244805E-1,-9.172542393E-2,7.920629531E-2,-8.136209249E-1
2.786100224E1,5.686458395E-1,-9.168053418E-2,7.921329886E-2,-8.136103749E-1
2.787160079E1,5.686701588E-1,-9.163218737E-2,7.919689268E-2,-8.136004210E-1
2.788109428E1,5.686889880E-1,-9.159331769E-2,7.919298857E-2,-8.135920167E-1
2.789169016E1,5.686974523E-1,-9.157177806E-2,7.920242846E-2,-8.135876060E-1
2.790115324E1,5.687112161E-1,-9.159225225E-2,7.920850068E-2,-8.135750890E-1
2.791055725E1,5.687291450E-1,-9.164175391E-2,7.922025770E-2,-8.135558367E-1
2.792145865E1,5.687619017E-1,-9.168013185E-2,7.920572162E-2,-8.135300279E-1
2.793357766E1,5.687916785E-1,-9.174139053E-2,7.919032872E-2,-8.135038018E-1
2.794357761E1,5.688335235E-1,-9.177996963E-2,7.917569578E-2,-8.134716153E-1
2.795365183E1,5.688443481E-1,-9.180378169E-2,7.915482670E-2,-8.134633899E-1
2.796364985E1,5.688540588E-1,-9.179252386E-2,7.913913578E-2,-8.134593964E-1
2.797368318E1,5.688674029E-1,-9.175744653E-2,7.912739366E-2,-8.134551644E-1
2.798375381E1,5.688598201E-1,-9.171844274E-2,7.910457253E-2,-8.134670854E-1
2.799363245E1,5.688584978E-1,-9.166989475E-2,7.906921208E-2,-8.134769201E-1
2.800360928E1,5.688532001E-1,-9.163779765E-2,7.902862132E-2,-8.134881854E-1
2.801362917E1,5.688523223E-1,-9.162737429E-2,7.899241149E-2,-8.134934902E-1
2.802370917E1,5.688461620E-1,-9.162779897E-2,7.896138728E-2,-8.135007620E-1
2.803355110E1,5.688473847E-1,-9.163904935E-2,7.891003042E-2,-8.135036230E-1
2.804375344E1,5.688505295E-1,-9.161650389E-2,7.887604833E-2,-8.135072589E-1
2.805381266E1,5.688524359E-1,-9.160000831E-2,7.885071635E-2,-8.135102391E-1
2.806384506E1,5.688480524E-1,-9.155493230E-2,7.883875817E-2,-8.135195374E-1
2.807392730E1,5.688476096E-1,-9.147565812E-2,7.882510871E-2,-8.135300875E-1
2.808411782E1,5.688393008E-1,-9.141623974E-2,7.881005108E-2,-8.135440350E-1
2.809397042E1,5.688267837E-1,-9.136158973E-2,7.879148424E-2,-8.135607243E-1
2.810403021E1,5.688218909E-1,-9.131953120E-2,7.878386229E-2,-8.135696054E-1
2.811409068E1,5.688178972E-1,-9.129350632E-2,7.877145708E-2,-8.135765195E-1
2.812411339E1,5.688010211E-1,-9.126137942E-2,7.875632495E-2,-8.135933876E-1
2.813418417E1,5.687916028E-1,-9.122710675E-2,7.874952257E-2,-8.136044741E-1
2.814418803E1,5.687888060E-1,-9.117847681E-2,7.871519029E-2,-8.136152029E-1
2.815430667E1,5.687851180E-1,-9.114941955E-2,7.869847864E-2,-8.136226535E-1
2.816443886E1,5.687763575E-1,-9.112685919E-2,7.868994027E-2,-8.136321306E-1
2.817431855E1,5.687716120E-1,-9.107743204E-2,7.868100703E-2,-8.136418462E-1
2.818436777E1,5.687681664E-1,-9.103363752E-2,7.866167277E-2,-8.136510253E-1
2.819444172E1,5.687645574E-1,-9.100457281E-2,7.864494622E-2,-8.136584163E-1
2.820442782E1,5.687655292E-1,-9.095301479E-2,7.862479240E-2,-8.136654496E-1
2.821448271E1,5.687537793E-1,-9.091439843E-2,7.860147208E-2,-8.136802316E-1
2.822448824E1,5.687584431E-1,-9.087280184E-2,7.858744264E-2,-8.136829734E-1
2.823456600E1,5.687635217E-1,-9.084289521E-2,7.857168466E-2,-8.136842847E-1
2.824456829E1,5.687646577E-1,-9.084419161E-2,7.855331898E-2,-8.136851192E-1
2.825462266E1,5.687659859E-1,-9.086019546E-2,7.853753865E-2,-8.136839271E-1
2.826466068E1,5.687663153E-1,-9.083373100E-2,7.852562517E-2,-8.136878014E-1
2.827487568E1,5.687529850E-1,-9.076306224E-2,7.851180434E-2,-8.137063384E-1
2.828292745E1,5.687315433E-1,-9.065338969E-2,7.848618925E-2,-8.137360215E-1
2.829247235E1,5.687265589E-1,-9.055846930E-2,7.847677171E-2,-8.137509823E-1
2.830269079E1,5.687176977E-1,-9.048001468E-2,7.846213132E-2,-8.137673140E-1
2.831274506E1,5.687063099E-1,-9.042665362E-2,7.843618095E-2,-8.137837052E-1
2.832254855E1,5.687019202E-1,-9.040062875E-2,7.842379808E-2,-8.137908578E-1
2.833261339E1,5.686982984E-1,-9.038630128E-2,7.840967178E-2,-8.137963414E-1
2.834264053E1,5.686898125E-1,-9.036068618E-2,7.839681208E-2,-8.138063550E-1
2.835287740E1,5.686789270E-1,-9.034981579E-2,7.836702466E-2,-8.138180375E-1
2.836293454E1,5.686665178E-1,-9.037270397E-2,7.831986994E-2,-8.138287067E-1
2.837280693E1,5.686577438E-1,-9.035705775E-2,7.827402651E-2,-8.138409853E-1
2.838278318E1,5.686159468E-1,-9.013678879E-2,7.829926163E-2,-8.138921857E-1
2.839284308E1,5.685850449E-1,-8.988106251E-2,7.826557755E-2,-8.139452934E-1
2.840289053E1,5.685772777E-1,-8.972076327E-2,7.815933973E-2,-8.139786124E-1
2.841298980E1,5.685558721E-1,-8.964009583E-2,7.810031623E-2,-8.140081167E-1
2.842293360E1,5.685384620E-1,-8.964438736E-2,7.805313915E-2,-8.140243292E-1
2.843321199E1,5.685551665E-1,-8.977228403E-2,7.792048901E-2,-8.140112758E-1
2.844322152E1,5.685798463E-1,-8.994575590E-2,7.772379369E-2,-8.139936924E-1
2.845326719E1,5.686053130E-1,-9.005729854E-2,7.751228660E-2,-8.139837384E-1
2.846332886E1,5.686428011E-1,-9.009131789E-2,7.730387151E-2,-8.139736056E-1
2.847334006E1,5.686835835E-1,-9.004171938E-2,7.713489980E-2,-8.139666319E-1
2.848321266E1,5.686967760E-1,-8.993348479E-2,7.700592279E-2,-8.139815927E-1
2.849327735E1,5.687017547E-1,-8.980615437E-2,7.694194466E-2,-8.139982224E-1
2.850325303E1,5.686870701E-1,-8.969123662E-2,7.690075040E-2,-8.140250444E-1
2.851335433E1,5.686767385E-1,-8.956118673E-2,7.685740292E-2,-8.140506744E-1
2.852350287E1,5.686593001E-1,-8.942720294E-2,7.679708302E-2,-8.140832782E-1
2.853326865E1,5.686417059E-1,-8.933439106E-2,7.674028724E-2,-8.141111135E-1
2.854363891E1,5.686333811E-1,-8.928188682E-2,7.668790221E-2,-8.141276240E-1
2.855347912E1,5.686365003E-1,-8.925633878E-2,7.664957643E-2,-8.141318560E-1
2.856356360E1,5.686342814E-1,-8.920646459E-2,7.662153244E-2,-8.141415119E-1
2.857355407E1,5.686448236E-1,-8.912632614E-2,7.662831992E-2,-8.141422868E-1
2.858370047E1,5.686316120E-1,-8.902657777E-2,7.664789259E-2,-8.141605854E-1
2.859366131E1,5.686128648E-1,-8.891855180E-2,7.667303830E-2,-8.141831160E-1
2.860369933E1,5.685869466E-1,-8.882734179E-2,7.669246942E-2,-8.142093420E-1
2.861376021E1,5.685532468E-1,-8.874262124E-2,7.670056820E-2,-8.142413497E-1
2.862374662E1,5.685254586E-1,-8.867483586E-2,7.669703662E-2,-8.142684698E-1
2.863399636E1,5.684917415E-1,-8.862653375E-2,7.667309046E-2,-8.142995238E-1
2.864520678E1,5.684602962E-1,-8.861161023E-2,7.663227618E-2,-8.143269420E-1
2.865527261E1,5.684327671E-1,-8.862574399E-2,7.659717649E-2,-8.143479228E-1
2.866528850E1,5.684249874E-1,-8.864519745E-2,7.654619962E-2,-8.143560290E-1
2.867536672E1,5.684077259E-1,-8.867588639E-2,7.649994642E-2,-8.143690825E-1
2.868539058E1,5.683852976E-1,-8.869393915E-2,7.646227628E-2,-8.143863082E-1
2.869545454E1,5.683806135E-1,-8.866573870E-2,7.646504790E-2,-8.143923879E-1
2.870544417E1,5.683555552E-1,-8.862708509E-2,7.649106532E-2,-8.144116402E-1
2.871550157E1,5.683154472E-1,-8.859906346E-2,7.652388513E-2,-8.144395947E-1
2.872556209E1,5.682702918E-1,-8.865205199E-2,7.653205097E-2,-8.144645691E-1
2.873563475E1,5.682320625E-1,-8.867176622E-2,7.651205361E-2,-8.144909739E-1
2.874566563E1,5.682113458E-1,-8.865865320E-2,7.650788128E-2,-8.145072460E-1
2.875567058E1,5.681982110E-1,-8.859898150E-2,7.647085190E-2,-8.145263791E-1
2.876573501E1,5.681881462E-1,-8.853890002E-2,7.640758902E-2,-8.145458698E-1
2.877577120E1,5.681721353E-1,-8.851274103E-2,7.635741681E-2,-8.145645857E-1
2.878580047E1,5.681503154E-1,-8.848325908E-2,7.631866634E-2,-8.145866394E-1
2.879581417E1,5.681380667E-1,-8.844728023E-2,7.627277076E-2,-8.146033883E-1
2.880586115E1,5.681347996E-1,-8.840008080E-2,7.621047646E-2,-8.146166205E-1
2.881592808E1,5.681265317E-1,-8.835496753E-2,7.615939528E-2,-8.146320581E-1
2.882594532E1,5.681205750E-1,-8.833327144E-2,7.612442970E-2,-8.146418333E-1
2.883598146E1,5.681126784E-1,-8.833103627E-2,7.610813528E-2,-8.146491051E-1
2.884600480E1,5.681041718E-1,-8.832749724E-2,7.609917969E-2,-8.146562576E-1
2.885604506E1,5.680863605E-1,-8.834419399E-2,7.610556483E-2,-8.146662712E-1
2.886610683E1,5.680765269E-1,-8.835171163E-2,7.611664385E-2,-8.146712780E-1
2.887610459E1,5.680581705E-1,-8.834768832E-2,7.611413300E-2,-8.146847486E-1
2.888620329E1,5.680438416E-1,-8.835992962E-2,7.612902671E-2,-8.146920204E-1
2.889620902E1,5.680347435E-1,-8.836928755E-2,7.613438368E-2,-8.146968484E-1
2.890627297E1,5.680128747E-1,-8.837328851E-2,7.613790780E-2,-8.147113323E-1
2.891628006E1,5.679907468E-1,-8.838335425E-2,7.614333183E-2,-8.147251606E-1
2.892631089E1,5.679685307E-1,-8.839289099E-2,7.614874095E-2,-8.147391081E-1
2.893635787E1,5.679396888E-1,-8.840292692E-2,7.613728940E-2,-8.147591949E-1
2.894638318E1,5.679182237E-1,-8.841379732E-2,7.613743842E-2,-8.147729635E-1
2.895643188E1,5.678941872E-1,-8.842059225E-2,7.612194121E-2,-8.147904277E-1
2.896648620E1,5.678656018E-1,-8.842170238E-2,7.609592378E-2,-8.148126602E-1
2.897654324E1,5.678353263E-1,-8.842772990E-2,7.609337568E-2,-8.148333430E-1
2.898654193E1,5.677960599E-1,-8.840211481E-2,7.609445602E-2,-8.148633838E-1
2.899640834E1,5.677689544E-1,-8.836781979E-2,7.610228658E-2,-8.148852587E-1
2.900542449E1,5.677346949E-1,-8.834347874E-2,7.609701157E-2,-8.149122596E-1
2.901548521E1,5.677216871E-1,-8.834990859E-2,7.609978318E-2,-8.149203658E-1
2.902551063E1,5.677054540E-1,-8.836168051E-2,7.609232515E-2,-8.149310946E-1
2.903554735E1,5.676862071E-1,-8.837854117E-2,7.607398182E-2,-8.149443865E-1
2.904555256E1,5.676644660E-1,-8.837718517E-2,7.607177645E-2,-8.149598837E-1
2.905562058E1,5.676467665E-1,-8.834367245E-2,7.606398314E-2,-8.149765730E-1
2.906570646E1,5.676226890E-1,-8.833226562E-2,7.608192414E-2,-8.149929047E-1
2.907570818E1,5.675985835E-1,-8.830390126E-2,7.608973235E-2,-8.150120378E-1
2.908584646E1,5.675780043E-1,-8.828553557E-2,7.610366493E-2,-8.150270581E-1
2.909575443E1,5.675591795E-1,-8.827522397E-2,7.611877471E-2,-8.150398731E-1
2.910585334E1,5.675315831E-1,-8.826918900E-2,7.612985373E-2,-8.150587082E-1
2.911586172E1,5.675094338E-1,-8.826696873E-2,7.613673061E-2,-8.150737286E-1
2.912588417E1,5.674868131E-1,-8.825595677E-2,7.613241673E-2,-8.150910735E-1
2.913593084E1,5.674675422E-1,-8.827337623E-2,7.615248114E-2,-8.151007295E-1
2.914599318E1,5.674444237E-1,-8.829875290E-2,7.616773248E-2,-8.151126504E-1
2.915599917E1,5.674238733E-1,-8.830945939E-2,7.614830881E-2,-8.151276112E-1
2.916608511E1,5.674024752E-1,-8.834110200E-2,7.615237683E-2,-8.151386976E-1
2.917613386E1,5.673674999E-1,-8.834628016E-2,7.615685463E-2,-8.151620626E-1
2.918610120E1,5.673457249E-1,-8.832868189E-2,7.616084814E-2,-8.151787519E-1
2.919617152E1,5.673098807E-1,-8.829378337E-2,7.616974413E-2,-8.152066469E-1
2.920620704E1,5.672826858E-1,-8.824730664E-2,7.617799193E-2,-8.152298331E-1
2.921625011E1,5.672528959E-1,-8.823532611E-2,7.617322356E-2,-8.152523041E-1
2.922633032E1,5.672224179E-1,-8.822956681E-2,7.617464662E-2,-8.152740002E-1
2.923630318E1,5.671963534E-1,-8.822406828E-2,7.617542148E-2,-8.152926564E-1
2.924635860E1,5.671773785E-1,-8.821557462E-2,7.619065791E-2,-8.153053522E-1
2.925641730E1,5.671585446E-1,-8.823297173E-2,7.620419562E-2,-8.153153062E-1
2.926644485E1,5.671406813E-1,-8.826412261E-2,7.621497661E-2,-8.153233528E-1
2.927646370E1,5.671220528E-1,-8.830425143E-2,7.622039318E-2,-8.153314590E-1
2.928648521E1,5.670999199E-1,-8.834611624E-2,7.621796429E-2,-8.153425455E-1
2.929654167E1,5.670578837E-1,-8.828270435E-2,7.627579570E-2,-8.153732419E-1
2.930659620E1,5.670140204E-1,-8.806125820E-2,7.633534819E-2,-8.154221177E-1
2.931664136E1,5.669850588E-1,-8.787751198E-2,7.631014287E-2,-8.154644370E-1
2.932668063E1,5.669814760E-1,-8.779073507E-2,7.626274228E-2,-8.154807091E-1
