"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
1.443620162E0,3.985291719E-2,-1.179528236E-2,-2.053642273E-2
1.448639537E0,4.618734121E-2,-2.445375919E-2,-2.868556976E-2
1.453658912E0,3.340923786E-2,-2.867877483E-2,-2.013969421E-2
1.458678287E0,2.898657322E-2,-3.871989250E-2,-2.113819122E-2
1.463697662E0,4.582881927E-2,-4.752850533E-2,-2.093601227E-2
1.468717037E0,4.579836130E-2,-4.199802876E-2,-1.359748840E-2
1.473736412E0,3.036141396E-2,-4.956543446E-2,-1.463127136E-2
1.478755787E0,1.489776373E-2,-4.051494598E-2,-2.202987671E-4
1.483775162E0,1.135808229E-2,-5.405044556E-2,-6.095886230E-3
1.488794537E0,1.139897108E-2,-5.317544937E-2,3.521919250E-3
1.493813912E0,6.479382515E-3,-4.278278351E-2,-2.346992493E-3
1.498833287E0,-9.205877781E-3,-1.228034496E-2,1.677608490E-2
1.503852662E0,-1.540601254E-2,3.733754158E-3,1.201343536E-2
1.508872037E0,-2.040344477E-2,-4.146218300E-3,1.560115814E-2
1.513891412E0,-9.852647781E-3,1.876330376E-2,1.200008392E-2
1.518910787E0,6.632685661E-3,1.768732071E-2,2.978038788E-2
1.523930162E0,1.350373030E-2,2.855896950E-2,1.893138885E-2
1.528949537E0,2.282947302E-2,1.072037220E-2,1.881980896E-2
1.533968912E0,4.301649332E-2,2.147030830E-2,-1.694011688E-2
1.538988287E0,4.068601131E-2,3.324878216E-2,-1.325988770E-2
1.544007662E0,4.541659355E-2,3.413438797E-2,1.293182373E-2
1.549027037E0,5.378311872E-2,3.512680531E-2,2.585792542E-2
1.554046412E0,6.120681763E-2,4.813945293E-2,2.443218231E-2
1.559065787E0,6.746155024E-2,1.375806332E-2,1.117801666E-2
1.564085162E0,6.294429302E-2,1.198446751E-2,-1.378154755E-2
1.569104537E0,3.323477507E-2,2.033591270E-3,-4.204368591E-2
1.574123912E0,3.544217348E-2,1.953256130E-2,-4.152870178E-2
