"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
2.898101432E0,2.718655765E-2,-1.192047596E-1,7.312774658E-3
2.908153232E0,-9.409517050E-3,-1.705329418E-1,-4.332828522E-2
2.918204898E0,-2.834537625E-2,-1.614577770E-1,-5.208015442E-3
2.929145432E0,-1.375365257E-2,-1.922140121E-1,6.890296936E-3
2.939195432E0,7.917165756E-3,-1.825706959E-1,-2.664566040E-3
2.949247432E0,3.964693844E-2,-1.638219357E-1,-7.944011688E-2
2.959299432E0,-4.822626710E-3,-3.259134293E-2,-1.394815445E-1
2.969350432E0,-1.455898583E-2,7.457065582E-2,-2.352714539E-3
2.979401432E0,2.107855678E-2,4.027247429E-2,3.267955780E-2
2.989452832E0,1.286077052E-1,-3.793621063E-2,-3.313922882E-2
2.999504498E0,1.276194155E-1,-1.184346676E-1,-5.433464050E-2
3.010466432E0,3.153148293E-2,-1.253459454E-1,-4.704570770E-2
3.020517432E0,-3.379337490E-2,-1.124768257E-1,-6.107044220E-2
3.030565432E0,-4.402954876E-2,-6.086826324E-2,-2.465724945E-2
3.040613932E0,-1.859624684E-2,-5.348873138E-2,-3.087902069E-2
3.050662598E0,2.731621265E-3,-7.743430138E-2,-1.324462891E-2
3.060711598E0,1.715488732E-2,-1.064641476E-1,-7.695198059E-3
3.070761198E0,2.441284060E-2,-1.381685734E-1,-9.432792664E-3
3.080811031E0,-7.081225514E-3,-1.244189739E-1,-1.595878601E-2
3.091775432E0,3.851956129E-2,-7.016682625E-2,-1.778030396E-2
3.101827432E0,1.695132256E-2,-5.933427811E-2,-1.971626282E-2
3.111878432E0,2.660162747E-2,-2.505111694E-2,-1.943874359E-2
3.121927432E0,2.184708416E-2,-3.663587570E-2,-2.408695221E-2
3.131975098E0,-2.053856850E-3,-7.963109016E-2,-7.292747498E-3
3.142023848E0,-1.891052723E-2,-7.936167717E-2,-2.404212952E-3
3.152073048E0,-3.577540815E-2,-6.924080849E-2,-1.656818390E-2
3.162122714E0,-1.403622329E-2,-3.540110588E-2,-2.124309540E-2
3.173075432E0,-2.098724246E-3,-6.148147583E-2,-1.636123657E-2
3.183126432E0,3.363706172E-2,-4.927110672E-2,-1.387500763E-2
3.193180432E0,3.814777732E-2,-7.053661346E-2,-2.813053131E-2
3.203231932E0,3.319929540E-2,-6.517219543E-2,-4.228115082E-2
3.213282932E0,-2.979338169E-3,-8.356404305E-2,-3.242015839E-2
3.223332682E0,6.326749921E-3,-9.003734589E-2,-1.300144196E-2
3.233383082E0,-1.792161167E-2,-9.195518494E-2,-2.239608765E-2
3.243433415E0,-3.650009632E-3,-7.741808891E-2,-3.669643402E-2
3.254391432E0,1.824468374E-2,-7.741498947E-2,-4.149150848E-2
3.264444432E0,1.100398600E-2,-8.166503906E-2,-4.129409790E-2
3.274491432E0,1.334877312E-2,-3.981423378E-2,-3.608512878E-2
3.284538932E0,2.763789892E-2,-4.814362526E-2,-3.083801270E-2
3.294586265E0,1.571863890E-2,-6.864619255E-2,-8.911132812E-3
3.304634265E0,-3.430545330E-3,-9.440493584E-2,5.115604401E-2
3.314681865E0,1.075096428E-2,-7.742905617E-2,-2.058601379E-2
3.324729865E0,6.326928735E-3,-6.783747673E-2,-1.139640808E-1
3.335699432E0,1.761266589E-2,-7.314467430E-2,2.466678619E-2
3.345746432E0,-5.454868078E-3,-8.666157722E-2,-9.562873840E-2
3.355793432E0,-2.902099490E-2,-6.409597397E-2,-3.868007660E-2
3.365839932E0,-2.218188345E-2,-5.381584167E-2,3.580570221E-2
3.375886932E0,1.343932748E-2,-7.840728760E-2,-2.813434601E-2
3.385934182E0,5.909310281E-2,-7.464432716E-2,-6.031036377E-3
3.395981782E0,8.866608143E-2,-7.296228409E-2,9.298324585E-4
3.406029948E0,5.877439678E-2,-1.117730141E-2,-9.662628174E-3
3.417019432E0,8.827090263E-3,-1.698732376E-2,-2.767753601E-2
3.427072432E0,-3.551912308E-2,-3.711485863E-2,6.685256958E-4
3.437122432E0,-4.427742958E-2,-7.754707336E-2,5.535125732E-3
3.447173432E0,4.147440195E-3,-6.042551994E-2,-4.941368103E-2
3.457222765E0,7.642382383E-2,-2.190041542E-2,-3.737258911E-2
3.467272265E0,3.811518848E-2,4.817485809E-3,-8.503913879E-3
3.477321065E0,2.214312553E-3,9.574890137E-3,-1.569843292E-2
3.487369565E0,9.594231844E-3,-2.407121658E-2,-3.729724884E-2
3.497534565E0,-2.574048936E-2,-7.230496407E-2,-3.025627136E-2
3.507684565E0,-5.944147706E-3,-1.107826233E-1,-3.033447266E-2
3.517825676E0,-2.976953983E-4,-9.126186371E-2,-6.134605408E-2
3.527957476E0,-4.235491157E-3,-1.146402359E-1,-4.200839996E-2
